"country","year","quarter","vessel_length_category","fishing_technique","gear_type","target_assemblage","mesh_size_range","metier","metier7","supra_region","sub_region","eez_indicator","geo_indicator","specon_tech","deep","total_days_at sea","total_fishing_days","total_kw_days at sea","total_gt_days at sea","total_kw_fishing days","total_gt_fishing days","hours_at_sea","kw_hours_at sea","gt_hours_at sea","confidential"
"Sweden",2016,3,"VL0812","FPO","GNS","ANA","16D32","GNS_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","308","56","308","56",NA,NA,NA,"N"
"Sweden",2016,3,"VL0812","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","1070","40","1070","40",NA,NA,NA,"N"
"Sweden",2016,3,"VL0812","PGP","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","1346","50","1346","50",NA,NA,NA,"N"
"Sweden",2016,3,"VL0812","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","1346","50","1346","50",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","3","438","65","525","78",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"0","1","88","13","175","26",NA,NA,NA,"N"
"Sweden",2016,3,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","2","1640","424","820","212",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"24","19","17904","8448","14174","6688",NA,NA,NA,"N"
"Sweden",2016,3,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"41","30","30158","11957","22066","8720",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","ANA","110D157","GNS_ANA_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"7","7","203","0","203","0",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","ANA","157DXX","GNS_ANA_>=157_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","132","6","132","6",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","ANA","32D90","GNS_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","29","0","29","0",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","198","4","198","4",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","FWS","16D32","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","880","20","880","20",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"219","219","6017","206","6017","206",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","1003","16","1003","16",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"67","67","1355","92","1355","92",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"73","73","2031","53","2031","53",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"30","30","1049","35","1049","35",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","FPO","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"61","61","1098","0","1098","0",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","FPO","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","44","0","44","0",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"104","104","3484","105","3484","105",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","FPO","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","440","0","440","0",NA,NA,NA,"N"
"Sweden",2016,4,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","120","6","120","6",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","9","4154","191","1841","83",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"63","63","4738","350","4738","350",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","660","30","660","30",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"103","103","11256","762","11256","762",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"20","20","5060","236","5060","236",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","486","24","486","24",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","FPO","GNS","FWS","16D32","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","352","64","352","64",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","PGP","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","499","19","499","19",NA,NA,NA,"N"
"Sweden",2016,4,"VL0812","PGP","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"5","5","499","19","499","19",NA,NA,NA,"N"
"Sweden",2016,4,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","2","525","78","350","52",NA,NA,NA,"N"
"Sweden",2016,4,"VL1218","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"62","50","25420","6572","20500","5300",NA,NA,NA,"N"
"Sweden",2016,4,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"42","28","31332","14784","20888","9856",NA,NA,NA,"N"
"Sweden",2016,4,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"63","46","46333","18116","33830","13212",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","DFN","FPO","FWS",NA,"FPO_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"70","70","1260","0","1260","0",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","DFN","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","90","2","90","2",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","DFN","GNS","FWS","110D157","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"4","4","72","0","72","0",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"48","48","1189","28","1189","28",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"24","24","948","20","948","20",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"17","17","416","10","416","10",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","220","0","220","0",NA,NA,NA,"N"
"Sweden",2017,1,"VL0008","NO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"26","26","520","26","520","26",NA,NA,NA,"N"
"Sweden",2017,1,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"42","42","4544","307","4544","307",NA,NA,NA,"N"
"Sweden",2017,1,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"8","8","2088","104","2088","104",NA,NA,NA,"N"
"Sweden",2017,1,"VL0812","FPO","FYK","FWS","NK","FYK_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","357","13","357","13",NA,NA,NA,"N"
"Sweden",2017,1,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","3","357","13","357","13",NA,NA,NA,"N"
"Sweden",2017,1,"VL1218","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","175","26","175","26",NA,NA,NA,"N"
"Sweden",2017,1,"VL1218","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"60","52","24600","6360","21320","5512",NA,NA,NA,"N"
"Sweden",2017,1,"VL1218","DTS","PTB","SPF","32D90","PTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","4116","441","4116","441",NA,NA,NA,"N"
"Sweden",2017,1,"VL2440","DTS","OTB","SPF","16D32","OTB_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"84","65","62664","29568","48490","22880",NA,NA,NA,"N"
"Sweden",2017,1,"VL2440","DTS","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"53","44","38955","14416","32340","11968",NA,NA,NA,"N"
"Sweden",2017,1,"VL2440","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"78","58","57408","23946","42688","17806",NA,NA,NA,"N"
"Sweden",2017,1,"VL40XX","TM","OTM","SPF","16D32","OTM_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"15","12","30600","9015","24480","7212",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"229","229","8085","212","8085","212",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"12","12","394","12","394","12",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","GNS","ANA","90D110","GNS_ANA_90-109_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"10","10","231","0","231","0",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"366","366","10813","332","10813","332",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"68","68","3476","59","3476","59",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","174","6","174","6",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"85","85","2620","136","2620","136",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"189","189","5837","148","5837","148",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"309","309","11394","285","11394","285",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"65","65","1984","45","1984","45",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","FPO","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"14","14","337","1","337","1",NA,NA,NA,"N"
"Sweden",2017,2,"VL0008","NO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","20","1","20","1",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","FYK","CAT","NK","FYK_CAT_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","1723","78","1723","78",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","GNS","DEF","110D157","GNS_DEF_110-156_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"3","2","183","29","109","20",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"49","49","5162","231","5162","231",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","GNS","FWS","90D110","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","1","70","22","35","11",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","GNS","SPF","16D32","GNS_SPF_16-31_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"16","16","1723","78","1723","78",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","GNS","SPF","32D90","GNS_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"310","310","42756","2340","42804","2336",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DFN","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"13","13","3393","169","3393","169",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","DTS","OTB","SPF","32D90","OTB_SPF_32-89_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"1","1","270","27","270","27",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","FPO","FPN","ANA","NK","FPN_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"18","18","900","126","900","126",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","FPO","GNS","ANA","16D32","GNS_ANA_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"6","6","264","48","264","48",NA,NA,NA,"N"
"Sweden",2017,2,"VL0812","FPO","GNS","FWS","32D90","GNS_FWS_>0_0_0",NA,"NAO","27.3.D.30",NA,"NGI",NA,NA,"2","2","214","8","214","8",NA,NA,NA,"N"
